"codeID","code","description","unit","countryID","isoCode","countryName","dataYear","note","source","answer1"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",49,"CHL","Chile",2017,"Available capacity of operators","Subsecretaría de Telecomunicaciones","6.5512e+006"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",50,"CHN","China",2017,"","MIIT","8.71367e+007"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",52,"COK","Cook Islands",2017,"","Telecom Cook Islands Ltd.","762"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",53,"COL","Colombia",2017,"Source: Colombia TIC","Ministerio TIC","8.82241e+006"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",55,"CMR","Cameroon",2017,"","Agence de Régulation des Télécommunications  Cameroun","35000"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",57,"COG","Congo (Rep. of the)",2017,"","ARPCE","10000"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",58,"COM","Comoros",2017,"National fibre backbone began to be operative from 2017, enabling also international connectivity.","ANRTIC","3000"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",59,"CPV","Cabo Verde",2017,"","Agência Reguladora Multissectorial da Economia","10000"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",61,"CIV","Côte d'Ivoire",2017,"","ARTCI","89160"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",63,"CUB","Cuba",2017,"","Ministerio de Comunicaciones","20420"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",66,"CYP","Cyprus",2017,"","Office of the Commissioner for Electronic Communications and Postal Regulation","706000"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",69,"DJI","Djibouti",2017,"","Ministère de la Communication chargé des Postes et des Télécommunications","103500"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",72,"DOM","Dominican Rep.",2017,"","INSTITUTO DOMINICANO DE LAS TELECOMUNICACIONES","540400"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",74,"EGY","Egypt",2017,"Internet Only.","Ministry of Communications and Information Technology","1.44948e+006"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",75,"ECU","Ecuador",2017,"","Agencia de Regulación y Control de las Telecomunicaciones","820890"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",77,"ETH","Ethiopia",2017,"","Ministry of Communications and Information Technology","54300"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",85,"GAB","Gabon",2017,"","Autorité de Régulation des Communications Électroniques et des Postes ","14771"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",90,"GHA","Ghana",2017,"Data from the five international submarine cables in Ghana","National Communications Authority","1.09155e+006"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",91,"GIB","Gibraltar",2017,"","Gibraltar Regulatory Authority","742000"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",93,"GNB","Guinea-Bissau",2017,"","Autorité nationale de régulation des TICs(ARN)","2622"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",94,"GNQ","Equatorial Guinea",2017,"","La Société Anonyme de Télécommunications de la République de Guinée Equatoriale","800"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",95,"GRC","Greece",2017,"","Hellenic Telecommunications & Post Commission","1.40081e+006"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",100,"GIN","Guinea",2017,"","Ministère des Postes , des Télécommunications et de l'Economie Numérique ","240000"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",102,"GUY","Guyana",2017,"","National Frequency Management Unit","70000"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",103,"HKG","Hong Kong, China",2017,"","Office of the Communications Authority","6.34948e+007"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",104,"HND","Honduras",2017,"","CONATEL","162357"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",107,"HRV","Croatia",2017,"","HAKOM","1.32615e+006"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",108,"HTI","Haiti",2017,"","CONATEL (Conseil National des Télécommunications)","10000"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",113,"IND","India",2017,"Dec-17","Ministry of Communications","2.41452e+007"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",116,"IRN","Iran (Islamic Republic of)",2017,"","Information Technology Organization of Iran (ITO)","1.11399e+006"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",117,"IRQ","Iraq",2017,"Mbps","Communications and Media Commission","1.05267e+006"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",122,"JAM","Jamaica",2017,"","Office of Utilities Regulation","160000"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",124,"JOR","Jordan",2017,"","The Telecommunications Regulatory Commission of Jordan","409969"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",125,"KEN","Kenya",2017,"This was the capacity available as at 31st December 2017. It is lower than that used because its not cumulative. Operators increase capacity in certain months based on demand","COMMUNICATIONS AUTHORITY OF KENYA","3.18259e+006"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",127,"KIR","Kiribati",2017," no fiber optic cable","Ministry of ICTTD","81"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",128,"KOR","Korea (Rep. of)",2017,"","Ministry of Science and ICT","3.3875e+006"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",130,"KWT","Kuwait",2017,"","CITRA","424000"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",131,"LAO","Lao P.D.R.",2017,"Ref.from LTC","Ministry of Post and Telecommunication","81709"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",132,"LBN","Lebanon",2017,"","Ministere des Telecommunications","340000"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",137,"LSO","Lesotho",2017,"","Lesotho Communications Authority","14390"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",142,"MUS","Mauritius",2017,"Mbit/s   Information and Communication Technologies Authority of Mauritius","Information and Communication Technologies Authority","412100"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",143,"MCO","Monaco",2017,"","Direction des Plateformes et des Ressources Numériques","19000"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",144,"MDG","Madagascar",2017,"","Autorité de Régulation des Technologies de Communication","17913"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",148,"MYS","Malaysia",2017,"Revised figure from 9'017'500 as reported in 2019 ITU Long Questionnaire  ","Malaysian Communications and Multimedia Commission","1.55025e+007"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",149,"MDV","Maldives",2017,"Corrected.  Previously the total combined upstream and downstream had been given.","Communications Authority of Maldives","31505"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",152,"MNG","Mongolia",2017,"","Communications Regulatory Commission of Mongolia","122930"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",153,"MOZ","Mozambique",2017,"Updated information from the two main sea cables EASSy and SEACOM","INCM","254880"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",155,"MAR","Morocco",2017,"","ANRT","1.36003e+006"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",161,"MWI","Malawi",2017,"","Malawi communications regulatory authority","22160"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",163,"NIC","Nicaragua",2017,"73 Gbps","Telcor","73000"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",166,"NER","Niger",2017,"","MPT-EN","12878"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",167,"NGA","Nigeria",2017,"","NIGERIAN COMMUNICATIONS COMMISSION","254441"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",169,"NAM","Namibia",2017,"","CRAN","50000"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",171,"NPL","Nepal (Republic of)",2017,"From NTA (155000 Mbps)","Nepal Telecommunications Authority","155000"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",173,"NZL","New Zealand",2017,"Southern Cross Cable capacity plus Tasman Global Access","Ministry of Business, Innovation and Employment","4.2e+007"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",175,"PYF","French Polynesia",2017,"","Direction Générale de l'Economie Numérique","42000"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",176,"OMN","Oman",2017,"","Telecommunication Regulatory Authority","546884"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",182,"PAK","Pakistan",2017,"As per data received from PTCL and TWA. Figures are for the period from 1st January, 2016 to 31st December, 2017","Pakistan Telecommunication Authority","1.05383e+006"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",191,"PRT","Portugal",2017,"Data reported by licenced telecom operators.","ANACOM","1.303e+006"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",192,"PRY","Paraguay",2017,"","Comisión Nacional de Telecomunicaciones - CONATEL","107887"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",196,"QAT","Qatar",2017,"","Ministry of Transport and Commuications","410200"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",200,"ROU","Romania",2017,"Contracted capacity.","ANCOM","3.04e+006"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",201,"RWA","Rwanda",2017,"","Rwanda Utilities Regulatory Authority (RURA)","25370"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",202,"RUS","Russian Federation",2017,"","Ministry of Digital Development, Communictions and Mass Media of the Russian Federation","1.02478e+007"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",205,"SDN","Sudan",2017,"","Telecommunication and Post Regulatory Authority","139225"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",207,"SYC","Seychelles",2017,"","Office of  the Vice President, Department of Information Communication Technology","7294"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",209,"SLB","Solomon Islands",2017,"","Telecommunications Commission Solomon Islands","900"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",210,"SLV","El Salvador",2017,"","Superintendencia General de Electricidad y Telecomunicaciones","291485"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",212,"WSM","Samoa",2017,"Figures obtained from Digicel and Lesa Telephone Service","Office of the Regulator","4016"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",213,"SMR","San Marino",2017,"","TELECOMMUNICATION SECTOR","40000"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",214,"SGP","Singapore",2017,"Data is based on the indicator “International transmission capacity” extracted from IMDA website here: https://www.imda.gov.sg/industry-development/facts-and-figures/telecommunications/statistics-on-capacity-bandwidth-services/statistics-on-capacity-bandwidth-services-2015-2018","Infocomm Media Development Authority","3.68895e+007"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",217,"SLE","Sierra Leone",2017,"","National Telecommunications Commission ","140000"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",218,"STP","Sao Tome and Principe",2017,"","AGER - Autoridade Geral de Regulação","3875"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",220,"SUR","Suriname",2017,"Because we did not receive all the information on time, the data that is provided  is not the complete total.","Telecommunication Authority Suriname","20000"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",221,"SVN","Slovenia",2017,"","AKOS","560000"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",224,"SYR","Syrian Arab Republic",2017,"","SYTPRA","170000"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",226,"TCD","Chad",2017,"","Autorité de Régulation des Communications Électroniques et des Postes","1895"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",228,"TGO","Togo",2017,"Données des opérateurs: Togo Telecom, CAFE Informatique, et Atlantique Telecom Togo","Autorité de Règlementation des secteurs de Postes et de Télécommunications","288894"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",229,"THA","Thailand",2017,"NBTC","Office of the National Broadcasting and Telecommunications Commission","6.032e+006"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",234,"TTO","Trinidad and Tobago",2017,"","Telecommunications Authority of Trinidad and Tobago","458965"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",235,"TUN","Tunisia",2017,"","Instance Nationale des Télécommunications de Tunisie","320000"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",236,"TUR","Türkiye",2017,"","Information and Communication Technologies Authority (ICTA) of Turkey","1.04909e+007"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",239,"ARE","United Arab Emirates",2017,"Incl. CDNs, Yahsat, Thuraya & Enmarsat.","Telecommunications  Regulatory Authority","3.80316e+006"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",242,"URY","Uruguay",2017,"","Unidad Reguladora de Servicios de Comunicaciones","253153"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",245,"UZB","Uzbekistan",2017,"","Ministry for Development of Information Technologies and Communications of the Republic of Uzbekistan","200000"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",247,"VEN","Venezuela",2017,"Preliminary","Comisión Nacional de Telecomunicaciones (CONATEL)","570665"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",249,"VGB","British Virgin Islands",2017,"","TRC","1.18579e+007"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",256,"SRB","Serbia",2017,"","Regulatory Agency for Electronic Communications and Postal Services","1.64948e+006"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",259,"ZMB","Zambia",2017,"","Zambia Information & Communications Technology Authority (ZICTA)","32931"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",260,"ZWE","Zimbabwe",2017,"","POTRAZ","102080"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",275,"BIH","Bosnia and Herzegovina",2017,"","Communications Regulatory Agency","189080"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",276,"GEO","Georgia",2017,"","Georgian National Communications Commission","251002"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",277,"KAZ","Kazakhstan",2017,"","Ministry of digital development, innovation and aerospace industry of the Republic of Kazakhstan","890000"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",280,"KGZ","Kyrgyzstan",2017,"","State Communications Agency under the State Committee for IT and Communications of the Kyrgyz Republic","190392"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",281,"SVK","Slovakia",2017,"","Ministry of Transport and Construction of the Slovak Republic","1.02453e+006"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",298,"TWN","Taiwan, Province of China",2017,"","National Communications Commission","2.95793e+007"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",302,"TLS","Timor-Leste",2017,"","Autoridade Nacional de Comunicações","4200"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",308,"WBG","Palestine",2017,"","Ministry of Telecom and IT","136342"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",321,"SSD","South Sudan",2017,"","National Communication Authority, NCA","500"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",330,"CUW","Curacao",2017,"","Bureau Telecommunicatie en Post","89648"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",6,"AFG","Afghanistan",2018,"","Afghanistan Telecommunication Regulatory Authority.","106946"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",7,"ZAF","South Africa",2018,"","Independent Communications Authority of South Africa","2.00019e+006"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",8,"AGO","Angola",2018,"","INACOM","67403"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",10,"ALB","Albania",2018,"","Ministry of Infrastructure and Energy","244492"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",11,"DZA","Algeria",2018,"Capacité Allumées : 1 261 750  Capacité équipées : 2 111 750  Capacité Totale : 3 373 500","Ministère de la Poste et des Télécommunications","3.37428e+006"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",14,"AND","Andorra",2018,"","Andorra Telecom SAU","60000"
